경기,고양시,발생건수,24947,2916,3172,1618,1746,1794,1656,1915,2003,1855,2055,2018,2199
경기,고양시,사망자수,38,6,2,0,2,3,3,3,4,4,6,2,3
경기,고양시,부상자수,39466,4608,5243,2490,2746,2783,2538,3013,3228,3033,3239,3151,3394
경기,광주시,발생건수,9809,830,966,658,725,768,711,799,848,854,866,935,849
경기,광주시,사망자수,19,0,0,4,0,2,1,3,3,3,1,1,1
경기,광주시,부상자수,16433,1335,1630,1119,1248,1250,1157,1364,1591,1517,1377,1530,1315
경기,연천군,발생건수,810,70,56,39,49,74,70,68,70,80,85,78,71
경기,연천군,사망자수,6,0,0,0,0,2,1,0,1,0,1,0,1
경기,연천군,부상자수,1326,119,85,44,92,109,114,126,131,152,126,121,107
경기,포천시,발생건수,4343,391,303,271,312,371,381,374,389,367,417,421,346
경기,포천시,사망자수,16,2,1,1,2,1,3,1,0,3,1,1,0
경기,포천시,부상자수,7164,643,448,428,516,614,651,655,683,659,640,667,560
경기,가평군,발생건수,2389,182,120,127,146,205,218,323,361,207,189,187,124
경기,가평군,사망자수,11,2,1,2,1,2,1,1,1,0,0,0,0
경기,가평군,부상자수,5303,394,276,256,268,458,483,782,893,457,390,400,246
경기,양평군,발생건수,2485,183,144,155,197,211,188,252,279,243,242,229,162
경기,양평군,사망자수,15,2,0,1,0,3,2,2,0,3,0,0,2
경기,양평군,부상자수,4479,293,260,260,332,391,311,537,567,465,422,381,260
경기,이천시,발생건수,5855,474,421,451,470,428,458,483,503,536,549,586,496
경기,이천시,사망자수,19,4,1,1,2,0,0,2,2,1,2,3,1
경기,이천시,부상자수,10201,761,728,760,767,737,867,869,929,959,988,980,856
경기,용인시,발생건수,22858,1850,1922,1756,1819,1778,1744,1821,1744,2060,2123,2159,2082
경기,용인시,사망자수,37,0,3,3,5,4,4,7,2,1,2,3,3
경기,용인시,부상자수,38762,3052,3294,2998,3036,3095,3108,3055,2931,3707,3594,3536,3356
경기,안성시,발생건수,5823,451,462,402,460,435,447,471,463,577,582,541,532
경기,안성시,사망자수,19,2,2,1,0,2,6,2,1,0,3,0,0
경기,안성시,부상자수,10510,754,854,720,877,736,787,901,834,1129,1012,971,935
경기,김포시,발생건수,9889,872,897,641,747,787,755,831,771,783,976,899,930
경기,김포시,사망자수,24,1,1,0,2,0,3,1,2,6,3,1,4
경기,김포시,부상자수,15660,1346,1446,998,1170,1280,1158,1288,1291,1296,1544,1401,1442
경기,동두천시,발생건수,1885,158,144,131,139,160,151,171,163,163,177,185,143
경기,동두천시,사망자수,11,2,0,1,0,1,2,0,3,1,1,0,0
경기,동두천시,부상자수,2834,240,234,180,196,245,225,266,229,246,269,278,226
경기,과천시,발생건수,1463,140,148,106,123,126,109,106,114,117,150,103,121
경기,과천시,사망자수,1,0,0,0,1,0,0,0,0,0,0,0,0
경기,과천시,부상자수,2342,217,243,160,209,214,197,162,177,193,232,151,187
경기,군포시,발생건수,4453,351,388,291,371,372,365,385,336,371,403,407,413
경기,군포시,사망자수,7,0,2,0,0,0,0,0,2,3,0,0,0
경기,군포시,부상자수,6763,546,583,464,580,560,540,600,487,590,583,629,601
경기,남양주시,발생건수,12225,1116,899,827,876,1064,1029,1141,1046,948,1060,1131,1088
경기,남양주시,사망자수,41,4,1,4,1,3,4,4,1,2,1,4,12
